year,工作类型,考试/招聘类型,用人单位/系统,岗位示例,学历要求,本科生专业要求,研究生专业要求,考试/招聘形式,报名时间,笔试/考试时间,特殊要求,工作地点,信息来源,备注,专业要求（原始）
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 初中语文,本科及以上,中国语言文学类,,笔试+面试,,,学段：初级中学；学科：语文；招聘职位：初中语文；招聘人数：2,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：中国语言文学类
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 初中数学,本科及以上,数学类,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：初中数学；招聘人数：2,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：数学类
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 初中英语,本科及以上,英语专业,,笔试+面试,,,学段：初级中学；学科：英语；招聘职位：初中英语；招聘人数：2,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：英语专业
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 初中物理,本科及以上,物理学类,,笔试+面试,,,学段：初级中学；学科：物理；招聘职位：初中物理；招聘人数：1,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：物理学类
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 初中历史,本科及以上,历史学类,,笔试+面试,,,学段：初级中学；学科：历史；招聘职位：初中历史；招聘人数：2,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：历史学类
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 小学语文A,本科及以上,中国语言文学类；小学教育专业、教育学专业,,笔试+面试,,,学段：小学；学科：语文；招聘职位：小学语文A；招聘人数：5,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：中国语言文学类；小学教育专业、教育学专业
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 小学语文 B,本科及以上,中国语言文学类；小学教育专业、教育学专业,,笔试+面试,,,学段：小学；学科：语文；招聘职位：小学语文 B；招聘人数：5,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：中国语言文学类；小学教育专业、教育学专业
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 小学数学A,本科及以上,数学类；小学教育专业,,笔试+面试,,,学段：小学；学科：数学；招聘职位：小学数学A；招聘人数：2,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：数学类；小学教育专业
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 小学数学B,本科及以上,数学类；小学教育专业,,笔试+面试,,,学段：小学；学科：数学；招聘职位：小学数学B；招聘人数：2,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：数学类；小学教育专业
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 小学英语,本科及以上,英语专业,,笔试+面试,,,学段：小学；学科：英语；招聘职位：小学英语；招聘人数：1,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：英语专业
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 小学体育与健康,本科及以上,体育教育专业,,笔试+面试,,,学段：小学；学科：体育与健康；招聘职位：小学体育与健康；招聘人数：2,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：体育教育专业
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 小学音乐,本科及以上,音乐学专业、音乐表演专业,,笔试+面试,,,学段：小学；学科：音乐；招聘职位：小学音乐；招聘人数：1,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：音乐学专业、音乐表演专业
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 小学美术,本科及以上,美术学专业,,笔试+面试,,,学段：小学；学科：美术；招聘职位：小学美术；招聘人数：1,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：美术学专业
2024,教师,2024安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 小学科学,本科及以上,物理学专业、化学专业、生物科学专业、地理科学专业、科学教育专业,,笔试+面试,,,学段：小学；学科：科学；招聘职位：小学科学；招聘人数：2,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：物理学专业、化学专业、生物科学专业、地理科学专业、科学教育专业
2023,教师,2023安徽教师招考,芜湖市第三十九中学,芜湖市第三十九中学 初中历史,本科及以上,历史学类,,笔试+面试,,,学段：初级中学；学科：历史；招聘职位：初中历史；招聘人数：1,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：历史学类
2023,教师,2023安徽教师招考,芜湖市第五十中学,芜湖市第五十中学 初中数学,本科及以上,数学类,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：初中数学；招聘人数：1,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：数学类
2023,教师,2023安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 小学语文,本科及以上,汉语言文学专业、小学教育专业,,笔试+面试,,,学段：小学；学科：语文；招聘职位：小学语文；招聘人数：2,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：汉语言文学专业、小学教育专业
2023,教师,2023安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 小学数学,本科及以上,数学类；小学教育专业,,笔试+面试,,,学段：小学；学科：数学；招聘职位：小学数学；招聘人数：7,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：数学类；小学教育专业
2023,教师,2023安徽教师招考,芜湖市保定中心小学,芜湖市保定中心小学 小学英语,本科及以上,英语专业,,笔试+面试,,,学段：小学；学科：英语；招聘职位：小学英语；招聘人数：1,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：英语专业
2023,教师,2023安徽教师招考,三山经开区教育文体局,三山经开区教育文体局 小学信息技术,本科及以上,计算机类；教育技术学专业,,笔试+面试,,,学段：小学；学科：信息技术；招聘职位：小学信息技术；招聘人数：2,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：计算机类；教育技术学专业
2023,教师,2023安徽教师招考,芜湖市保定中心小学,芜湖市保定中心小学 小学体育与健康,本科及以上,运动训练专业、体育教育专业,,笔试+面试,,,学段：小学；学科：体育与健康；招聘职位：小学体育与健康；招聘人数：1,安徽 芜湖三山经开区,https://www.xduim.com/zw/jszk,,专业：运动训练专业、体育教育专业
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中语文,本科及以上,本科：汉语言文学、汉语言、汉语国际教育；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：语文；招聘职位：高中语文；招聘人数：3,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：汉语言文学、汉语言、汉语国际教育；硕士研究生及以上：专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中数学,本科及以上,本科：数学与应用数学；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：数学；招聘职位：高中数学；招聘人数：3,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：数学与应用数学；硕士研究生及以上：专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中英语,本科及以上,本科：英语；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：英语；招聘职位：高中英语；招聘人数：4,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：英语；硕士研究生及以上：专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中政治,本科及以上,本科：思想政治教育；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：思想政治；招聘职位：高中政治；招聘人数：3,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：思想政治教育；硕士研究生及以上：专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中历史,本科及以上,本科：历史学、世界史；硕士研究生以上专业不限,,笔试+面试,,,学段：高级中学；学科：历史；招聘职位：高中历史；招聘人数：2,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：历史学、世界史；硕士研究生以上专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中地理,本科及以上,本科：地理科学；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：地理；招聘职位：高中地理；招聘人数：2,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：地理科学；硕士研究生及以上：专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中物理,本科及以上,本科：物理学、应用物理学；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：物理；招聘职位：高中物理；招聘人数：6,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：物理学、应用物理学；硕士研究生及以上：专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中化学,本科及以上,本科：化学、应用化学；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：化学；招聘职位：高中化学；招聘人数：4,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：化学、应用化学；硕士研究生及以上：专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中生物,本科及以上,本科：生物科学、生物技术；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：生物；招聘职位：高中生物；招聘人数：3,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：生物科学、生物技术；硕士研究生及以上：专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中音乐,本科及以上,本科：音乐学、音乐表演；硕士研究生以上专业不限,,笔试+面试,,,学段：高级中学；学科：音乐；招聘职位：高中音乐；招聘人数：1,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：音乐学、音乐表演；硕士研究生以上专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中体育,本科及以上,本科：体育教育或运动训练；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：体育；招聘职位：高中体育；招聘人数：2,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：体育教育或运动训练；硕士研究生及以上：专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中美术,本科及以上,本科：美术学类；研究生及以上专业不限,,笔试+面试,,,学段：高级中学；学科：美术；招聘职位：高中美术；招聘人数：1,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：美术学类；研究生及以上专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 高中信息,本科及以上,本科：教育技术学、计算机科学与技术、软件工程；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：通用技术；招聘职位：高中信息；招聘人数：1,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：教育技术学、计算机科学与技术、软件工程；硕士研究生及以上：专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 初中语文1组,本科及以上,本科：中国语言文学类；研究生及以上专业不限,,笔试+面试,,,学段：初级中学；学科：语文；招聘职位：初中语文1组；招聘人数：11,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：中国语言文学类；研究生及以上专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 初中语文2组,本科及以上,本科：中国语言文学类；研究生及以上专业不限,,笔试+面试,,,学段：初级中学；学科：语文；招聘职位：初中语文2组；招聘人数：11,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：中国语言文学类；研究生及以上专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 初中数学1组,本科及以上,本科：数学类；研究生及以上专业不限,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：初中数学1组；招聘人数：11,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：数学类；研究生及以上专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 初中数学2组,本科及以上,本科：数学类；研究生及以上专业不限,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：初中数学2组；招聘人数：10,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：数学类；研究生及以上专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 初中英语1组,本科及以上,本科：英语、商务英语；研究生及以上专业不限,,笔试+面试,,,学段：初级中学；学科：英语；招聘职位：初中英语1组；招聘人数：7,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：英语、商务英语；研究生及以上专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 初中英语2组,本科及以上,本科：英语、商务英语；研究生及以上专业不限,,笔试+面试,,,学段：初级中学；学科：英语；招聘职位：初中英语2组；招聘人数：5,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：英语、商务英语；研究生及以上专业不限
2023,教师,2023安徽教师招考,临泉县教育局,临泉县教育局 初中道德与法治,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：道德与法治；招聘职位：初中道德与法治；招聘人数：7,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中语文,本科及以上,本科：汉语言文学、汉语言、汉语国际教育；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：语文；招聘职位：高中语文；招聘人数：9,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：汉语言文学、汉语言、汉语国际教育；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中数学,本科及以上,本科：数学与应用数学；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：数学；招聘职位：高中数学；招聘人数：9,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：数学与应用数学；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中英语,本科及以上,本科：英语；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：英语；招聘职位：高中英语；招聘人数：11,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：英语；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中历史,本科及以上,本科：历史学、世界史；硕士研究生及以上:专业不限,,笔试+面试,,,学段：高级中学；学科：历史；招聘职位：高中历史；招聘人数：4,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：历史学、世界史；硕士研究生及以上:专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中政治,本科及以上,本科：思想政治教育；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：思想政治；招聘职位：高中政治；招聘人数：4,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：思想政治教育；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中地理,本科及以上,本科：地理科学；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：地理；招聘职位：高中地理；招聘人数：3,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：地理科学；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中物理,本科及以上,本科：物理学、应用物理学；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：物理；招聘职位：高中物理；招聘人数：9,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：物理学、应用物理学；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中化学,本科及以上,本科：化学、应用化学；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：化学；招聘职位：高中化学；招聘人数：4,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：化学、应用化学；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中生物,本科及以上,本科：生物科学、生物技术；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：生物；招聘职位：高中生物；招聘人数：5,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：生物科学、生物技术；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中心理健康教育,本科及以上,本科：心理学、应用心理学；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：心理健康教育；招聘职位：高中心理健康教育；招聘人数：1,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：心理学、应用心理学；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中音乐,本科及以上,本科：音乐学、音乐表演；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：音乐；招聘职位：高中音乐；招聘人数：1,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：音乐学、音乐表演；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中体育,本科及以上,本科：体育教育、运动训练；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：体育；招聘职位：高中体育；招聘人数：1,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：体育教育、运动训练；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 高中信息技术,本科及以上,本科：教育技术学、计算机科学与技术、软件工程；硕士研究生及以上：专业不限,,笔试+面试,,,学段：高级中学；学科：信息技术；招聘职位：高中信息技术；招聘人数：1,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：教育技术学、计算机科学与技术、软件工程；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 初中语文1组,本科及以上,本科：中国语言文学类；硕士研究生及以上：专业不限,,笔试+面试,,,学段：初级中学；学科：语文；招聘职位：初中语文1组；招聘人数：8,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：中国语言文学类；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 初中语文2组,本科及以上,本科：中国语言文学类；硕士研究生及以上：专业不限,,笔试+面试,,,学段：初级中学；学科：语文；招聘职位：初中语文2组；招聘人数：3,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：中国语言文学类；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 初中数学1组,本科及以上,本科：数学类；硕士研究生及以上：专业不限,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：初中数学1组；招聘人数：9,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：数学类；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 初中数学2组,本科及以上,本科：数学类；硕士研究生及以上：专业不限,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：初中数学2组；招聘人数：8,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：数学类；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 初中数学3组,本科及以上,本科：数学类；硕士研究生及以上：专业不限,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：初中数学3组；招聘人数：7,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：数学类；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 初中英语1组,本科及以上,本科：英语、商务英语；硕士研究生及以上：专业不限,,笔试+面试,,,学段：初级中学；学科：英语；招聘职位：初中英语1组；招聘人数：14,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：英语、商务英语；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,临泉县教育局,临泉县教育局 初中英语2组,本科及以上,本科：英语、商务英语；硕士研究生及以上：专业不限,,笔试+面试,,,学段：初级中学；学科：英语；招聘职位：初中英语2组；招聘人数：4,安徽 阜阳临泉县,https://www.xduim.com/zw/jszk,,专业：本科：英语、商务英语；硕士研究生及以上：专业不限
2024,教师,2024安徽教师招考,义安区教育体育局,2024031 义安区教育体育局 初中地理,本科及以上,本科：地理科学专业070501； 硕士研究生及以上：地理学类0705、学科教学（地理）045110,,笔试+面试,,,学段：初级中学；学科：地理；招聘职位：初中地理；招聘人数：1,安徽 铜陵义安区,https://www.xduim.com/zw/jszk,,专业：本科：地理科学专业070501； 硕士研究生及以上：地理学类0705、学科教学（地理）045110
2024,教师,2024安徽教师招考,义安区教育体育局,2024032 义安区教育体育局 初中音乐,本科及以上,本科：音乐学专业130202； 硕士研究生：音乐学专业050402 、学科教学（音乐）045111,,笔试+面试,,,学段：初级中学；学科：音乐；招聘职位：初中音乐；招聘人数：1,安徽 铜陵义安区,https://www.xduim.com/zw/jszk,,专业：本科：音乐学专业130202； 硕士研究生：音乐学专业050402 、学科教学（音乐）045111
2024,教师,2024安徽教师招考,义安区教育体育局,2024033 义安区教育体育局 小学语文,本科及以上,不限,,笔试+面试,,,学段：小学；学科：语文；招聘职位：小学语文；招聘人数：4,安徽 铜陵义安区,https://www.xduim.com/zw/jszk,,专业：不限
2024,教师,2024安徽教师招考,义安区教育体育局,2024034 义安区教育体育局 小学数学,本科及以上,不限,,笔试+面试,,,学段：小学；学科：数学；招聘职位：小学数学；招聘人数：4,安徽 铜陵义安区,https://www.xduim.com/zw/jszk,,专业：不限
2023,教师,2023安徽教师招考,义安区教育体育局,2023039 义安区教育体育局 初中地理,本科及以上,本科：地理科学类（0705） 硕士研究生：地理学类（0705）、学科教学（地理）（045110）,,笔试+面试,,,学段：初级中学；学科：地理；招聘职位：初中地理；招聘人数：2,安徽 铜陵义安区,https://www.xduim.com/zw/jszk,,专业：本科：地理科学类（0705） 硕士研究生：地理学类（0705）、学科教学（地理）（045110）
2023,教师,2023安徽教师招考,义安区教育体育局,2023040 义安区教育体育局 初中语文,本科及以上,本科：汉语言文学专业（050101） 硕士研究生：中国语言文学类（0501）、学科教学（语文）（045103）,,笔试+面试,,,学段：初级中学；学科：语文；招聘职位：初中语文；招聘人数：1,安徽 铜陵义安区,https://www.xduim.com/zw/jszk,,专业：本科：汉语言文学专业（050101） 硕士研究生：中国语言文学类（0501）、学科教学（语文）（045103）
2023,教师,2023安徽教师招考,义安区教育体育局,2023041 义安区教育体育局 小学语文,专科及以上,不限,,笔试+面试,,,学段：小学；学科：语文；招聘职位：小学语文；招聘人数：2,安徽 铜陵义安区,https://www.xduim.com/zw/jszk,,专业：不限
2023,教师,2023安徽教师招考,义安区教育体育局,2023042 义安区教育体育局 小学数学,专科及以上,不限,,笔试+面试,,,学段：小学；学科：数学；招聘职位：小学数学；招聘人数：6,安徽 铜陵义安区,https://www.xduim.com/zw/jszk,,专业：不限
2023,教师,2023安徽教师招考,义安区教育体育局,2023043 义安区教育体育局 小学英语,专科及以上,不限,,笔试+面试,,,学段：小学；学科：英语；招聘职位：小学英语；招聘人数：2,安徽 铜陵义安区,https://www.xduim.com/zw/jszk,,专业：不限
2023,教师,2023安徽教师招考,义安区教育体育局,2023044 义安区教育体育局 小学美术,专科及以上,不限,,笔试+面试,,,学段：小学；学科：美术；招聘职位：小学美术；招聘人数：1,安徽 铜陵义安区,https://www.xduim.com/zw/jszk,,专业：不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010201 五河县教育体育局,本科及以上,汉语言文学,,笔试+面试,,,学段：高级中学；学科：语文；招聘人数：1,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：汉语言文学
2024,教师,2024安徽教师招考,五河县教育体育局,8010202 五河县教育体育局,本科及以上,地理科学类,,笔试+面试,,,学段：高级中学；学科：地理；招聘人数：1,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：地理科学类
2024,教师,2024安徽教师招考,五河县教育体育局,8010203 五河县教育体育局,本科及以上,生物科学类,,笔试+面试,,,学段：高级中学；学科：生物；招聘人数：1,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：生物科学类
2024,教师,2024安徽教师招考,五河县教育体育局,8010204 五河县教育体育局,本科及以上,体育学类,,笔试+面试,,,学段：高级中学；学科：体育；招聘人数：1,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：体育学类
2024,教师,2024安徽教师招考,五河县教育体育局,8010105 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：语文；招聘人数：9,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010106 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：数学；招聘人数：12,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010107 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：英语；招聘人数：9,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010108 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：政治；招聘人数：2,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010109 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：历史；招聘人数：3,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010110 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：地理；招聘人数：2,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010111 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：物理；招聘人数：5,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010112 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：化学；招聘人数：2,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010113 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：生物；招聘人数：2,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010114 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：音乐；招聘人数：1,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010115 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：体育；招聘人数：2,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010116 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：美术；招聘人数：1,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010117 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：信息科技；招聘人数：1,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,五河县教育体育局,8010018 五河县教育体育局,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：语文；招聘人数：13,安徽 蚌埠五河县,https://www.xduim.com/zw/jszk,,专业：专业不限
