year,工作类型,考试/招聘类型,用人单位/系统,岗位示例,学历要求,本科生专业要求,研究生专业要求,考试/招聘形式,报名时间,笔试/考试时间,特殊要求,工作地点,信息来源,备注,专业要求（原始）
2024,选调生,2024安徽省选调生,高校二,68351 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：6；报名人数：35；分数线：126.9；最高分：144.5,安徽 阜阳市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校二,68352 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：4；报名人数：21；分数线：128.3；最高分：150.4,安徽 阜阳市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校三,68441 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：13；报名人数：207；分数线：133.2；最高分：147.5,安徽 阜阳市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校三,68451 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：13；报名人数：215；分数线：130.7；最高分：142.7,安徽 阜阳市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校一,140001 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：12；分数线：128.1；最高分：142.2,安徽 铜陵市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校一,140002 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：3；报名人数：23；分数线：128.6；最高分：147.5,安徽 铜陵市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,140003 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：17；分数线：130.4；最高分：141.9,安徽 铜陵市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,140004 高校二,大学本科、硕士研究生,,,笔试+面试,,,招聘人数：3；报名人数：14；分数线：130.4；最高分：140.9,安徽 铜陵市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,140005 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：11；分数线：119.4；最高分：140.6,安徽 铜陵市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,140006 高校二,大学本科、硕士研究生,,,笔试+面试,,,招聘人数：6；报名人数：41；分数线：129.3；最高分：141.1,安徽 铜陵市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校三,140007 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：6；报名人数：112；分数线：133.1；最高分：145.1,安徽 铜陵市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校三,140008 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：6；报名人数：94；分数线：126.0；最高分：144.3,安徽 铜陵市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校一,60001 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：3；报名人数：27；分数线：137.5；最高分：149.9,安徽 阜阳市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校一,60002 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：3；报名人数：36；分数线：132.6；最高分：146.7,安徽 阜阳市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,60003 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：3；报名人数：27；分数线：132.6；最高分：148.0,安徽 阜阳市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,60004 高校二,大学本科、硕士研究生,,,笔试+面试,,,招聘人数：4；报名人数：16；分数线：125.1；最高分：143.1,安徽 阜阳市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,60005 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：6；报名人数：36；分数线：121.5；最高分：144.2,安徽 阜阳市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,60006 高校二,大学本科、硕士研究生,,,笔试+面试,,,招聘人数：7；报名人数：46；分数线：121.6；最高分：145.6,安徽 阜阳市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校三,60007 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：11；报名人数：223；分数线：134.1；最高分：145.7,安徽 阜阳市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校三,60008 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：13；报名人数：266；分数线：127.4；最高分：148.0,安徽 阜阳市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校一,108241 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：5；报名人数：22；分数线：140.6；最高分：148.8,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校一,108251 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：5；报名人数：22；分数线：133.8；最高分：143.7,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校二,108341 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：5；报名人数：47；分数线：139.0；最高分：144.3,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校二,108342 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：5；分数线：133.2；最高分：142.4,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校二,108351 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：12；报名人数：62；分数线：130.7；最高分：147.0,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校二,108352 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：4；报名人数：16；分数线：130.3；最高分：148.4,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校三,108441 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：4；报名人数：84；分数线：134.3；最高分：141.1,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校三,108451 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：8；报名人数：123；分数线：131.4；最高分：144.9,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校一,178241 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：1；报名人数：6；分数线：137.7；最高分：141.6,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校一,178251 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：1；报名人数：3；分数线：138.5；最高分：138.5,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校二,178341 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：5；报名人数：13；分数线：124.4；最高分：149.5,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校二,178342 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：0；报名人数：1,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校二,178351 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：4；报名人数：22；分数线：124.6；最高分：143.7,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校二,178352 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：4；分数线：129.1；最高分：132.6,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2024,选调生,2024安徽省选调生,高校三,178441 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：7；报名人数：76；分数线：134.0；最高分：143.3,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
